Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
568210,B0039CLK78,AJYULYK4QOD4L,Nancy Kay Norris,14,14,5,1274054400,omg...omg  the best!!!!!!!,"These caramels melt in your mouth & give you just the right right amout of chew.<br />If I had a lot of money,I would buy the company and take it international.<br />Suffice to say I would give away my brother for a box of these.<br />ISLAND ANGEL YOU WILL GO FAR!!!"
568211,B0039CLK78,A1S57OM699HXB3,Vanessa Kohlhaas,14,14,5,1268006400,my sister-in-law's favorite,"My sister-in-law is a connaisseur of salted caramels.  I have given her them as gifts from a few different chocolatiers.  But, when I gave her these from Island Angels Chocolates she told me to look no further.  So, now whenever I need to give her a gift, I know just what to give."
568212,B0039CLK78,A38S5VQ03Y0YRJ,Toby G. Hernandez,8,8,5,1292371200,quality product,Excellent sea salt caramel chocolates.  Got it for my wife and she loved them!  Will be ordering them soon again!
568213,B0039CLK78,A1N92PEIHBSCTM,PoisonousMonkey,4,4,5,1296172800,Better than Trader Joe's,I found these chocolates when researching the Trader Joe's salted caramels. I purchased them as a Christmas gift and the recipient fell in love with them. They have just the right combination of rich sweetness and contrasting saltiness. I ordered them a second time just for myself.
568214,B0039CLK78,A23XOYQ1R88B0H,sylvia,4,4,5,1292630400,Incredible!,these are the absolute best!  be prepared you may just eat the whole box at once!  best salted chocolates at a great price!
568215,B0039CLK78,A2Q3QGYVXOMR2F,Joan H,2,2,5,1311724800,Sweet Treats from Sweet Mona's,"I was very satisfied with my purchase of caramels covered in dark chocolate from Sweet Mona's.  They were being sent to someone very special who LOVES caramels so it was extremely important that they arrived in perfect condition - which they did. Sweet Mona's took extra care in packaging the caramels so they wouldn't melt, as it was June and they were being mailed to the east coast and temps had been in the upper 80's. They made it safely without melting - and I heard that they tasted yummy as well!  Thanks Sweet Mona's for the excellent care and quality product!"
568216,B0039CLK78,AK03YAZHQHJP0,"backyardbirder ""Jduke""",2,2,5,1310083200,I HID THE BOX!,"These are the best chocolates ever.  I first tasted sea salted caramels at Whole Foods in our area.  They were milk chocolate and they tasted fantastic.  However, I'm a DARK CHOCOLATE fan.  So after coming home that day I went online to search for sea salted caramels and I ordered these.  I have to tell you...they are SO WORTH THE MONEY!!!  I paid like $3.00 for one caramel at Whole Foods and the quality of this product is far better!  I will be ordering again and encourage you to do the same!!"
568217,B0039CLK78,A3EEZ0J7CKD9OR,munstr,2,2,5,1309910400,Super fun happy caramels.,"Like another review, I was looking for salted caramel from Trader Joe's when I came across these caramels. These are better!  While these are a bit more $, they are worth it! Much softer than I was expecting and just super delicious overall.  Great for getting me through the work day as well as expanding my waist line."
568218,B0039CLK78,AFU9GT7IX6N7Q,N. Hartman,1,1,5,1340150400,Great Chocolate...Fantastic Service,"Very rarely do I write reviews, but felt compelled.<br /><br />I live in Texas and the temperatures are running about 95 degrees right now.  I knew I was taking a great risk ordering chocolate caramels from the West Coast (Washington state).  I was fully prepared to receive a puddle of chocolate.  Instead I received a very chic bow-wrapped box encased in a thermal bag with three bricks of what started as a frozen chiller.  The chocolate had not melted at all and while the caramels were soft, they were still in-tact and I will be able to use them at the luncheon I had planned them for.<br /><br />But what put this order into the ""I have to review this"" category was the care and detail I saw in the service.  The day after I placed the order, I received an email from Sweet Mona's stating that they had looked up the temperature in Texas and they would be packing the chocolate accordingly.  The packing material was what kept the caramels in-tact and beautiful.<br /><br />I will certainly be ordering from Sweet Mona's again and apprecate the care they put into their product.  I have ordered chocolates from other places and have usually just read a disclaimer that states they cannot guarantee their product upon delivery."
568219,B0039CLK78,A1SS2L1406URWT,KimSeifers,1,1,5,1324425600,Best ever!!!,"These are the best.  I could not stop eating them.  I had to ask my husband to hide them.  They are the perfect combaination of sweet, salt and chewy.  I want more!!"
568220,B0039CLK78,A29GZXT1M2FR2Z,Stewart,0,0,5,1343174400,Sweet and Salty,I'm new to the sea salt / caramel / chocolate experience but these were marvelous.  The squares were very fresh tasting and well-packaged to handle the summer heat.  The taste of sweet caramel and dark chocolate with the spice of sea salt is quite yummy.
568221,B0039CLK78,A1R3CYY84SA7Y0,Doug Thompson,0,0,5,1338768000,amazing candy! amazing service!,"I'm thrilled with Sweet Mona's. My sea salt caramels were shipped to me packed with material to keep them from melting - it worked. And my wife raved about the chocolates. She commented every time she ate one, and kept them hidden from me until they were gone! It was the perfect Mother's Day gift."
568222,B0039CLK78,A3H2UIKQ9CEYKC,AJD,0,0,5,1338508800,Beyond GOOD,I love chocolate ..... These by far are the best I have had on a long time best combo of salt and sweet ! I will for sure by these again !!!
568223,B0039CLK78,A2UVUY493GSC66,Rebecca Martin,0,0,5,1329264000,great chocolates,"This box of chocolates is a serious gift.  There are 2 layers, they are lovely delicious chocolates, and the packaging is great."
568224,B0039CLK78,ANQQC6JLENTKT,Cat,0,0,5,1326412800,Best sea salt chocolates!,"These are some of the best chocolates that I've had ever. They were very fresh, tasty, and excellent. I would highly recommend them to anyone that is looking for some authentic sea salt chocolates."
568225,B0039CLK78,A2Q38RC4EFT4I8,"Andy the Saint ""Saint""",0,1,5,1324857600,Caramels Covered in Dark Chocolate Kissed with Sea Salt,"One word 'Yum yum yum'. OK 3 words 'cause it is yum.. yum.. yum. We try them and we like them all, sorry they all gone in one day. Order 2 or more so it won't disappear in one day.<br />Just order again, this time 2 boxes 'cause the other half loves them so much."
568226,B0039CLK78,A1BIRB183MI0PN,claudia,0,1,5,1319068800,The best deep salted piece to put in your man's mouth.,"Yes, a gift of the best salted caramel chocolate plunked right into my guys mouth. It is a primo chocolate and it feels right to spring for a taste you both will remember.<br />He got the treat he had been looking for and we shared the rest. Traditional, symbol of love and get the best that the chocolate afficianado can taste... He will remember it."
568227,B0039CLK78,A3E6ODB04GUQSY,darlene d jacob,2,5,5,1292716800,Great item,I just recently discovered sea salt chocolate caramels. I ordered this set to give it a try. Everything was good except the caramel was HARD. I had to microwave each piece of candy for 7 seconds before I could actually eat the item.
568228,B005P0KJGU,A2JLDJ3YRGQDPI,"Lynn ""cjtubbs""",0,0,4,1348963200,Fabulous tea,"Jasmine pearl tea is my favorite tea!  This tea is delicious ...  although I prefer to use loose tea, Tazo has bagged the ""pearls"" in tea bags which is convenient when travelling or at meetings.<br /><br />My only disappointment is that, for the price, there are only 15 bags in the can. I know this is very expensive tea, but, still, this is ridiculous!"
568229,B00474D08Y,A3SLNFXTZNJQ66,Tealover,0,0,5,1313366400,Delicious sweet and spicy tea,"A few years ago I had this tea at a retreat and fell in love with its unique and multidimensional flavor. I was unable to find anywhere that sold this tea until recently, when I was thrilled to find it on Amazon. This is a very sweet tea - I always add sugar to tea and this one is sweet enough without any extra sugar. However, the sweetness is not overpowering as it also has a strong spice flavor. It smells amazing while brewing and tastes just as good. It makes excellent hot or iced tea, with or without milk/cream. If you are looking for something a little bit different to spice up your tea cabinet, this is the perfect choice for you!"
568230,B003VWU7IE,A31KI5R9WBCDL7,kb123,0,0,5,1347840000,Perfect treat,These treats are excellent for training or just giving my dog a treat now and then.  They are low calorie and all natural so I can give many treats a day without worrying about my dog getting fat or having digestive issues.  They also smell amazing (mostly like cinnamon).  They are very dense and not crumbly so you can easily put them in your pocket without getting stinky treat crumbs everywhere.  I really think they are the perfect treat for my boston terrier.  The only bummer is that they are kind of expensive and I wish you could buy bigger bags but I think they are worth the price.
568231,B003VWU7IE,A28QTVEFQX6Y9X,Annette,0,0,5,1319760000,My Frenchie approves,"These treats smell so good I was tempted to taste it!  I break them into 1/2 or 1/3 since my Frenchie is small and they are very hard, so I wasn't THAT tempted to eat it.  Luna, my dog, seems to really like them, though I still haven't found any treat that works as well as just carrying a stick in my hand.  She'll follow a stick just about anywhere..."
568232,B003VWU7IE,A3T6Z9W259U69S,"Holly S. Moen ""Basset Rescue""",0,0,5,1319414400,Dog Treats,"We're ordered the Fruitables dog treats in the past and keep coming back for more.  They're good for the dogs and our dogs love them, too.  We've even given them to friends and family for their dogs."
568233,B003VWU7IE,A1UWA2OOVU1MFK,peachyangel,0,0,4,1318464000,Healthy,Fruitables are one of the best dog treats out there. My dog loves them. His favorite are the apple and banana.
568234,B003VWU7IE,A260WZUEU1H633,"Megan Nauman ""Megan N.""",0,0,4,1314316800,Wonderful Treat!,These treats are great!  They smell wonderful and my dogs love them!  They are also very healthy and great for my dog who is a little over weight as they are low calorie.  The seller was excellent and the treats got here much faster than what was originally estimated.  I would definitely recommend them for anyone with small dogs.  The only downfall is that they are a little pricey but well worth it.
568235,B003VWU7IE,A14G5X23KE4KKM,Ruth,0,0,5,1296000000,Awesome product/service,My dog loves these treats and the pumpkin seems to keep her tummy troubles to a minimum. This is an awesome benefit considering we have no natural grass and unable to find a grass product that actually works!
568236,B003VWU7IE,A3IQZI7GLMBCY2,"Christine Bet ""Christine""",0,0,5,1295308800,Dog's loved every flavor.,These are great dog treats.  I definately recommend them to anyone searching for a healthy treat for their pet.  Both of my boxers love them and get excited when I open a bag.  They are only 1 calorie per treat and they come in a fun shape and decent size.  I don't feel the need to break them in half unless I'm training or I'm running low while we're on a walk.  I've bought the variety pack 3 times now.
568237,B003VWU7IE,A36S0UIHXYL8GD,"J. Gale ""Schnauzer Lover""",0,0,5,1294185600,OUR DOGS LOVE THESE!,"Our dogs absolutely love these treats.  I bought them for my Schnauzer and my friend's Poodle, and both Casey and Bella LOVE them....and in every flavor!  It appears that the blueberry may be their favorite flavor, but they both are eager to snack on ALL the flavors!  And purchasing them in the 4-pack saves not only on the cost of the treats but on shipping as well!  It ended up averaging just at or under $5 per 7 oz. bag!  For this quality, and for how much our dogs love them, that's a fantastic price!!!"
568238,B003VWU7IE,ADLVKFOVVHK7R,"Rhonda Lawford ""dog lover""",0,0,5,1293494400,Tasty fun treats for dogs,"These treats are great. All my dogs ate them up as well as my sister's dogs. They are cute little flower type pieces, smaller than what I usually feed my dogs, all being over 50 lbs, but they work good for big dogs too. I am going to order some more. Love the fact that they are all natural too."
568239,B002OXLXLG,A1Z54EM24Y40LL,c2,0,0,5,1310601600,Great replacement for the Girl Scout version!,"If you failed to purchase enough of the Mint Girl Scout Cookies this year, well, this is definitely your day! Keebler used to make the mint cookies for the scouts and one bite of these guys and you'll be astonished at the similarity! The cookie is chocolate, as is the fudge icing, and they're SO wonderful frozen in the summer! Smash them up as topping for your strawberries - yum!  Makes a great cookies and cream ice cream too or mint chocolate chip. They're in patty form, just like the York Peppermint Patty candy, but not quite as thick. LOVE these things, been buying them for years. Highly, highly recommend!"
568240,B004BRECP2,A2ZHOFHKAQI7TN,Steven J. Klebaur,0,0,3,1330128000,Not the best,"Good price, crispy texture, but artificial vanilla flavoring is overpowering. Boxy taste.  There are better brands of this type of cookie available."
568241,B003JHR4GE,A2LO4MHWY0JEUK,dview,0,0,5,1310601600,Greenies,Our dog Beaudy goes crazy for greenies!  We live in a small coastal town and the greenies are very expensive.  This product was priced very well and the delivery was quick to my door!  We love it and our dog loves it--Win Win
568242,B003JHR4GE,A2O70ZL3WWJYX6,R. Rogin,0,0,5,1301702400,Greenies,"My dogs LOVE these treats!  I try to always look for free shipping - didn't get that this time, but will be sure to watch for that next time."
568243,B003JHR4GE,A1KVV8I7DYPSVN,Linda,0,0,5,1293753600,Great value,Have purchased greenies at the local pet store for years.  These were such a bargain and exactly the same product as judged by my dog devouring them.
568244,B004JLGEII,A882PMEFQSP2N,angelsguard,1,1,5,1307318400,Brilliant bulk buy,I fell in love with Stash chocolate mint tea two years ago.  I am thrilled to be able to buy it now in an economical and environmentally friendly way.  This is used for my private use and I've felt uncomfortable with all the many boxes I've gone through in order to have my six bag a day tea fix.  If you are a tea junkie and care about our landfill situation then go for broke and purchase this way and save yourself a couple of hundred bucks.
568245,B004JLGEII,AS0SPE5TEM74Z,Elizabeth Kingsley,0,0,5,1332201600,Excellent tasting tea.,"I have tried many OOlong teas and this is by far the best.  It has a wonderfully light coconut, mango flavor.  The two flavors blend well together, neither one overpowering the other.  I will definitely buy again."
568246,B004JLGEII,A2VHX2LUXMLS18,noblecat53,0,0,5,1328486400,an excellent cuppa,"really nice tea, and smells wonderful. I enjoy it with a teaspoon of ""sugar in the raw.""  Stores well as is wrapped in foil. I usually buy the box of 100 teabags since it is an excellent value"
568247,B004JLGEII,A1UQBFCERIP7VJ,Margaret Picky,0,0,4,1321401600,"A ginormous box of 1,000 tea bags","Stash Chamomile Herbal Tea is tea bags with dried, crushed chamomile flowers.<br /><br />Honestly, as far as I'm concerned, chamomile is chamomile. I suppose that when you use loose flowers you get sediment in the cup and I have seen this happen with some brands of chamomile tea bags, these don't do that.<br /><br />I have also had organic chamomile (this isn't) but I can't taste the difference.<br /><br />Each bag is individually packaged and that is either good or bad depending on how and where you use it and if you are concerned about excessive packaging.<br /><br />If you really, truly like chamomile tea, or own a restaurant, this ginormous box of 1,000 single-serving tea bags is a good choice."
568248,B004JLGEII,A38Q1ROUWYYUGW,lxaccord,1,2,2,1329177600,Stash Chocolate Mint tea,Fast shipping. Smells good when you open the tea bag - tastes like watered down coffee with a faint mint aftertaste. Not recommended.
568249,B00374ZKQ0,A2ZIXZP46B737P,D. J. Bradley,19,20,5,1296172800,Great Alternative Sweetener,"My review covers the Stevia In The Raw product in packet form. I have not tried the bulk product.<br /><br />This is a great alternative sweetener. It leaves no after taste that I can detect. I use it in tea, on cereal and in three different kinds of oatmeal. Everything that I have used it in or on has tasted the same as it did when sugar was used.<br /><br />I cam accross a couple of articles on Stevia while browsing on the Internet. After reading those two articles I did a little more research and decided to try Stevia. I found this product at our local Kroger store where it happened to be on sale. Kroger carries two ro three other Stevia based products however after comparing the list of ingredients for each I decided to buy the Stevia In The Raw. The list of ingredients for the packet form of this product is dextrose and Stevia Extract (Rebiana).<br /><br />OK, I tired it and it tastes great in everyhting I have used it with but I was curious. The Stevia extract is supposed to be 200 to 400 times more intensely sweet than sugar. If that is the case why was dextrose used and why was it the more prevalent ingredient? I called the company on their 800 and asked this same question. The answer is (according to them) that dextrose is a carbohydrate derived from crushed corn. It is a filler in their product. The Rebiana is so intensely sweet that it was impractical to package it in its pure form in individual packets. The volume would be so small that consumers would wonder if anything was really there. To me this sounds plausible. I am not a dietician, a doctor nor do I work for the company. I simply use their product and like it.<br /><br />I hope this info is helpful. Everyone have a gret day out there."
568250,B00374ZKQ0,A17V9XL4CWTQ6G,Chandler,38,45,1,1320192000,You'll need 3 packs to equal one pack of Truvia. Not a bargain.,"First of all, I have no ties with Truvia. In fact, I decided to replace my Truvia recently with Stevia in the Raw which is why I'm now typing this. In my grocery store the Stevia in the Raw was cheaper. I'd always felt Truvia expensive, so I was all over that.<br /><br />While I personally do not believe the phrase ""You get what you pay for"" since sometimes a consumer is only paying for more marketing in a more expensive product...in this case, it's true.<br /><br />I do like sugar in the raw and I do buy it. It's way better than regular sugar being bleached and processed through bone char (for reals).<br /><br />But, first of all, this isn't ""in the raw"". That would mean it's pure Stevia. It also contains Dextrose. Dextrose is a very cheap additive that's sweet that's made from corn. It's high carb. Great if you just finished a tough workout and need carbs. Not great if you call yourself Stevia in the RAW<br /><br />Having formerly worked in food chemical sales, I know that Dextrose is Glucose. This is not an artificial additive, however diabetes is caused by high levels of glucose in the blood. I therefore find it quite scary that this is labeled ""raw"" when diabetics may use it or someone wishing to avoid sugar would use it.  Now granted, Truvia has a fruit sweetener in it as well, because stevia is actually SO sweet that you'd have hardly anything in a pack otherwise because it takes very little stevia to sweeten something, but it's not calling itself ""raw"" either.<br /><br />But let's bypass that and take our sugar/stevia packs and move on. Is the rest the same?<br /><br />Huh-uh.<br /><br />You get 50 packs of Stevia in the Raw in a box.<br />You get 40 packs of Truvia in a box.<br /><br />Superb huh?<br /><br />Likely, because Stevia in the Raw was a tiny bit less expensive, you will do as I did and think ""Woo Hoo! I get more for less!"" Aw, those marketing dogs saw me coming a mile away.<br /><br />Not so fast.<br /><br />I kept making my coffee and hating the taste of it. Bitter.  I began adding 2 packs of Stevia in the Raw. Still not sweet. I had just bought a new coffee and I was thinking it must be stronger of something. Then I found a pack of Truvia I had in the drawer and realized how much MORE was in the pack simply by picking up the pack. I added that one pack to my coffee and it tasted, finally, sweet again.<br /><br />So that got me thinking...<br /><br />I go to the Stevia in the Raw box and look at the net weight of those 50 packets.<br />It is 1.75 ounces.<br />I then, when shopping again, pick up a box of Truvia (and buy it of course because I'm tired of coffee tasting unsweetened.) and for 40 packets it's 4.9 ounces!!!!<br /><br />WOA! I've just been had. I have to use about 3-4 of those Stevia in the Raw packets to equal the taste of one Truvia packet because there is next to nothing inside the packet..just as I suspected. They gave me more packets with less inside each one. So I have to waste paper, and time opening packet after packet just for one cup o' joe.<br /><br />And quite frankly, I don't like deceptive marketing and it's going on all over every 1.75 ounce box of Stevia in the Raw.<br /><br />But, wait...one more thing...<br /><br />Because Stevia in the Raw has sugar in it in glucose form, is it really 0 calories for the same amount? or just a low amount in one packet but by the time you use 4, how many calories may have snuck in....because 0.5 calories can add up too.  Not that I care about 4 calories or 2 calories, but in comparing the two products, and how little is in a packet of Stevia in the Raw...<br /><br />It wouldn't surprise me.<br /><br />Truvia, by the way, has Erythritol in it. This is one of the best all-natural zero calorie sweeteners you can buy. The Brand Z Sweet is erythritol. It's great for diabetics and dieters because it's the one that will NOT spike your blood sugar but is still all-natural. Stevia is so lightweight it needs a counterpart. Erythritol is a stevia cousin. Dextrose is a cheap filler that isn't."
568251,B00374ZKQ0,A1I1V7QUWSMYGA,Your Online Bookstore,13,15,5,1265760000,This is the only brand out there with minimal aftertaste,"I'm not 100% certain this is the same product sold at [...], but this is the only place I could find to review it, and I wanted to review it somewhere.  I love this stuff.  I've tried all the major stevia brands (including everything at Whole Foods), and Stevia in the Raw (which Whole Foods doesn't carry, sadly) is the only brand that doesn't taste like crap.  All other brands have a heavy bitter-licorice aftertaste.  Stevia in the Raw is unique in that I can put the powder itself to my tongue without grimacing.  I can't even do that with ""normal"" (i.e. toxic) sweeteners like NutraSweet or Equal (though Splenda tastes fine raw.)  I suppose I have a somewhat sensitive palate, and with the heavy amounts of sweetener I use, I can still detect a slight aftertaste even with Stevia in the Raw -- so if you're a heavy user with a sensitive palate, then just combine it with some erythritol and you're good to go.  No aftertaste whatsoever with that combo.  And this is way better for you than any other (palatable) sweetener."
568252,B00374ZKQ0,A220GN2X2R47JE,CJ,6,6,5,1298073600,"Very good in Green Tea, Herbal Tea, English Tea & Coffee",I mostly drink English Tea and it is very yummy in English Tea and is pretty good in Green Tea & Herbal Teas as well.<br /><br />Pros:<br />No Odor<br />It's sweet<br />Not over powering<br />No licorice-like flavor<br />No after taste<br />Zero calories<br />Gluten Free<br /><br />Cons:<br />It's obviously not sugar! But pretty good.
568253,B00374ZKQ0,A2YCEKVUN1W5F1,"K. Salinger ""MBA, MSN, FNP, RN""",4,4,5,1315526400,The best Stevia sweetener! NO FUNKY AFTERTASTE!!!,"I've tried for years and years to like stevia, but it's always left a funky aftertaste in my mouth that just ruined it's use for me. Until now, the most tolerable of the stevias was the vanilla cream by sweetleaf, but even that left the funky after taste.<br /><br />A few months ago I decided to go on a marathon stevia taste test adventure and bought almost every brand out there to give them each a go. I didn't have high expectations as I fully expected them all to leave me with the funky taste. I did not do truvia, because it has another added sweetener - it is not pure stevia. I only tested those that were pure stevia plain flavor and vanilla flavor (since the sweetleaf vanilla had been the best one so far).<br /><br />I was shocked beyond belief when using the stevia in the raw and not having any funky after taste! I tried it many different ways - in chai tea, to sweeten hot breakfast cereal, for baking and cooking sweet treats, etc. and no aftertaste! I also tried larger quantities, as sometimes the more you use the increased after taste. So far no matter what I've done with this stevia I've had NO aftertaste what-so-ever!!!<br /><br />If you've tried to like stevia and just can't get past the after taste then give stevia in the raw a go - I think you'll be very surprised and pleased as I've been. Yay - finally a stevia I like."
568254,B00374ZKQ0,AOJTB8BZVZQPP,Frankie,8,10,5,1282694400,Very good stevia without any extra ingredients.,"I bought them at Shoprite (at 3.79 for a box of 50, its cheaper than from this seller) and I am so happy that I can enjoy sweet things again!  I compared it to other sweetners such as truvia and purvia, I like this product because I won't support coca cola(maker of truvia) or pepsi (maker of purvia) if i buy this.  Also, there is only two ingredients : dextrose and stevia extract.  Each pack is 1 gram, so I assume there is maybe 0.9 gram of which is dextrose, which IS a sugar, but the FDA allows the labeling to be such that if a serving is under 4 calories, it can be called 'zero-calories'.<br /><br />To my understanding, dextrose is needed as the bulking agent (probably stevia extract is so potent, no one can use it if its in pure form) Online searching have shown dextrose contains 3.7 cal per gram, so if you have to use many packets for your tea or coffee, it won't be calories-free.  BUT, 3 packets of this (maybe like 10 cal) made my 12 oz of water with lemon juice taste like a real cup of lemonade made with real sugar, and THAT would be like 110 calories. And it taste so much better and healthier than splenda."
568255,B00374ZKQ0,A1MOQQSWMEUS2V,PattyK,2,2,4,1333238400,What a Mixture of Reviews!,"I guess our taste buds are all completely different considering the mixed reviews on this product.  Myself, I thought the Stevia in the Raw was pretty good.  It was no better or worse than any other sweetner I have tasted.  Considering it is healthier than the others, I will make it my brand of choice.  For one reviewer to call anyone who claims they like Stevia in the raw a liar, that is absurd.  Some people are so mean.  Many people drink Diet Coke and I can't stand it, even after trying to like it for years.  We all have different taste buds, obviously.  That is not a lie!"
568256,B00374ZKQ0,A34QRYPCFN523W,Dr Don,1,1,5,1350432000,Sweet nothing in my coffee!,"My review of Stevia in the 12 pack should be enjoyed more as a blues tune, so get any classic blues riff in your head and apply it to this:<br /><br />I really likes my coffee<br />And loves my cuppa tea<br />But sugar gives you diabetes<br />And that's no good for me<br /><br />I tried to use the other<br />Synthetics taste like wood<br />But I got the Stevia blues<br />Cuz it's sweet and so damn good!<br /><br />The Stevia blues<br />The Stevia blues dats fo me<br />Whether drinkin a beverage or eating a snack<br />All I gots to do is open that pack<br />And plaaaayyyy them ole Stevia Blues!"
568257,B00374ZKQ0,A1KC2SB3VXRUNE,mamado,1,1,1,1341273600,Don't buy Stevia in the Raw if you are diabetic,Stevia in the raw is not good for diabetics.  I was so disappointed when I read the first ingredient is dextrose.  I should have looked at the label.  I thought it was pure stevia.  Dextrose is high glycemic and can raise your blood sugar. The makers of Stevia in the Raw are deceiving people who aren't firmiliar with dextrose.  Body builders use a shake with dextrose in it.  It is not a product that a diabetic should be using.  I will be taking my box of Stevia in the<br />Raw back.
568258,B00374ZKQ0,A1WH9L3B34W915,"S. Campbell ""S. Campbell""",1,1,5,1306281600,Great product,"I found this to be the best stevia in the packets.  Minimal after taste.  Very convenient to use.  We use the packets for individual drinks or on the go.  Because of cost, I buy the bulk stevia for using in pitchers of iced tea.  Also, I have found it very satisfactory for sweetening our home made yogurt.  Very happy with this product."
568259,B00374ZKQ0,A3NVGVB2BS4ADR,www.FirstAmazon.com,0,0,5,1350086400,A stevia blend that will not disappoint!,"I have been using stevia for over a decade and tried dozens of different blends.  This blend is brought to you by the folks who bring you Sugar in the Raw.  Stevia in the Raw is one of the best stevia blends that I have tasted.  It works, it's potent (you may find that you only need half a packet in your iced tea or lemonade) and has absolutely no after-taste.<br /><br />It's equally tasty in cold drinks, coffee or tea.<br /><br />Best of all for being of such high quality, bought in bulk on Amazon THIS BRAND actually ends up being one of the lowest cost per packet.<br /><br />Try it....you won't be disappointed!"
568260,B00374ZKQ0,A1BFRTDMLD15UR,Lucy Galvez,0,0,3,1349308800,well product,If you can't understand why the product measures same as sugar then pick up a bag of equal size and you will notice this in volume is light as a feather. The bag is larger than a 5 pound bag of sugar. It works very well and there is no deception. Check it out.
568261,B00374ZKQ0,A1082L7GPFC0MD,:(,0,0,1,1348444800,"MALTODEXTRINE, BEWARE!","This product is bad for you!!  I bought this assuming that ""Stevia in the raw"" meant that it was in fact, just stevia. NO!!  The number one ingredient listed is Maltodextrine.  Maltodextrine is TWICE as bad for you as simple sugar.  So by cutting stevia with maltodextrine, In The Raw has negating anything positive about this product, and made it JUST AS BAD FOR YOU, if not worse than, table sugar.  Buy SweetLeaf instead."
568262,B00374ZKQ0,A2GEZJHBV92EVR,History buff,0,0,5,1345075200,Very good alternative to sugar.,I have tried many of the no sugar sweeteners out there. I find this to be the best. I like it even more than truvia ( which is way too sweet for me ). I put it in everything where I used to put sugar. Love it. Good stuff.
568263,B00374ZKQ0,ARFV8BBMBQ054,Sensitive Palate,0,0,2,1329782400,Stevia in the Raw,"Purchased a single box in my grocery store, thinking Stevia products would all taste the same. Big mistake. The packet aftertaste was so unpleasant that I tossed the whole box after several tries at sweetening my iced tea. Stevia in the Raw didn't even come close to the Now product I purchased formerly in packets (Stevia Extract, Non-Bitter)which contained maltodextrin (rice sugar product)that probably made the difference. Would prefer to skip maltodextrin. Perhaps the organic extract powder in containers will taste better than the packets. A disappointed consumer."
568264,B00374ZKQ0,A1CD1XP35JPU2S,"Earth Mama ""Earth Mama""",3,5,1,1317859200,this stuff is nasty!,"I thought this stuff had a bad aftertaste. Not just the normal stevia aftertaste, but also the aftertaste from added ingredients. It completely ruined my cup of coffee, I had to throw it out and re-brew! I have tried it in a couple of desserts with the same results-- disgusting! I highly recommend using erythritol instead.<br /><br />PS: I have grown stevia and it tastes much better than this stuff. However, even the homegrown stuff has an aftertaste, and I would normally never put it in coffee!! Stevia is very very easy to grow and if you like stevia, I think you should consider growing it :)"
568265,B00374ZKQ0,A2C8Z24UT8W79J,Dr. Z.,1,2,5,1339545600,natural sweetener,"I have been using stevia products for many years before it was popularized. It is the best natural, non sugar, sweetener on the market without fillers like Truvia and other stevia products. Suitable for baking and anything where you would use sugar. Excellent product for the diabetic as well."
568266,B00374ZKQ0,A3U7Y2BPCFNEDK,Vickie,1,2,5,1318204800,Stevia,"Love this product. No after taste, and according to my research one of the better products around.Always fast delivery and well packaged. Very pleased. Will continue to order this online."
568267,B00374ZKQ0,AI2KHEXJXQIQ2,Paul Andrew Anderson,4,7,3,1315785600,This is Dextrose (D-glucose)!,"Holding the package now, the ingredients read: ""Dextrose, Stevia Extract"". In other words, it's primary ingredient is Dextrose with some Stevia added so they can call it that. Now, Dextrose itself is not all that bad, however, if you have a health issue and wish to use Stevia, you must read labels. Search for pure Stevia. There are much cheaper Dextrose based sweeteners here at Amazon.com  Google ""Dextrose side effects"" because the Stevia portion of this is harmless to anyone. I'd recommend Now:  [...]"
568268,B00374ZKQ0,A22UP57PZNGP3A,"B. P. ""coffee lover""",0,1,2,1326153600,Not for me,"Tried this for the first time and had to dump an otherwise good cup of coffee.  The aftertaste resembled liquor/alcohol to me.  Obtained a second opinion, and he agreed with the taste analogy to hard liquor.  Will not be purchasing this product again."
568269,B00374ZKQ0,A1XM9PE80KR9T5,Deborah Kasowitz,1,3,1,1329955200,watch out,"Tried using Stevia instead of white sugar in my chocolate chip cookies. Big mistake. The cookies never flattened or melted into normal looking cookies. The dough (which also was not normal) just stayed as it was when it went into the oven. Did not look like, feel like, or taste like a chocolate chip cookie!"
568270,B00374ZKQ0,A2HNJUYJQA8D5M,"R. Godale ""RAG""",2,5,1,1294704000,Horrible Taste,"Tried this exact brand of Stevia today and I had to toss out my cup of coffee, it totally changed the taste and also had an awful ""bitter"" after taste. YUK....!!!!"
568271,B00374ZKQ0,A1WEY252CHABRY,ms,3,8,1,1323561600,ZERO STARS - absolute garbage,"Don't buy this. I use Sugar in the Raw and thought every once in a while it might be better if I used this alternative. Personally if I put a spoonful of mud in my coffee I'm sure it couldn't taste worse than this stuff.<br /><br />Real Sugar in the Raw is somewhat granular in texture and light brown. This stuff is white and powdery, like confectioners sugar. The taste? The worst.<br /><br />I threw the entire package away and will never buy anything like it again. I'd rather drink my coffee black. I'd never use it in any recipe, as I'm sure the taste will be 'off' and all your ingredients will be ruined.<br /><br />Find something else or do without sugar."
